brand,model,network_technology,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url
Sony,Xperia XZ Premium,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - G8141| G8142,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 32(1500)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - G8141| G8142,HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat16 1024/150 Mbps,Yes,Yes,2017  February,Available. Released 2017  June,156 x 77 x 7.9 mm (6.14 x 3.03 x 0.31 in),195,Single SIM (Nano-SIM) - G8141,IPS LCD capacitive touchscreen  16M colors,5.46 inches (~68.4% screen-to-body ratio),3840 x 2160 pixels (~807 ppi pixel density),Android 7.1 (Nougat),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,microSD  up to 256 GB (dedicated slot) - single-SIM model,64 GB,4 GB RAM,19 MP| f/2.0| 25mm| EIS (gyro)| predictive phase detection and laser autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1.12 µm pixel size| 1080p",Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,5.0| A2DP| aptX| LE,Yes with A-GPS GLONASS BDS GALILEO,Yes,No,3.1| Type-C 1.0 reversible connector; USB Host,Fingerprint (side-mounted| region dependent)| accelerometer| gyro| proximity| barometer| compass| color spectrum,Non-removable Li-Ion 3230 mAh battery,Luminous Chrome| Deepsea Black| Bronze Pink,750,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xz-premium-2017.jpg
ZTE,Axon 7,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A2017G| USA,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 19(800)| 20(800)| 28(700)| 38(2600)| 40(2300)| 41(2500) - A2017G,HSPA  LTE-A Cat6 300/50 Mbps,Yes,Yes,2016  May,Available. Released 2016  June,151.7 x 75 x 7.9 mm (5.97 x 2.95 x 0.31 in),175,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.5 inches (~72.2% screen-to-body ratio),1440 x 2560 pixels (~538 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM,20 MP| f/1.8| phase detection autofocus| OIS| dual-LED (dual tone) flash| ,"8 MP| f/2.2| 1/4"" sensor size| 1.12 µm pixel size| 1080p",Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,No,3.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3250 mAh battery,Ion Gold| Quartz Grey| Chromium Silver,410,http://cdn2.gsmarena.com/vv/bigpic/zte-axon-7.jpg
HTC,Desire 10 Pro,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 28(700)| 38(2600)| 40(2300),HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  September,Available. Released 2016  December,156.5 x 76 x 7.9 mm (6.16 x 2.99 x 0.31 in),165,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~70.5% screen-to-body ratio),1080 x 1920 pixels (~400 ppi pixel density),Android 6.0 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM,20 MP| f/2.2| 28mm| laser autofocus| dual-LED (dual tone) flash,13 MP| f/2.2| 28mm| 1080p| Auto-HDR,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Stone Black| Polar White| Royal Blue| Valentine Lux| Mint Green,460,http://cdn2.gsmarena.com/vv/bigpic/htc-desire-10-pro.jpg
Motorola,Moto Z Force,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 - EMEA| USA,LTE band 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 13(700) - USA,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps,Yes,Yes,2016  June,Available. Released 2016  September,155.9 x 75.8 x 7 mm (6.14 x 2.98 x 0.28 in),163,Nano-SIM,AMOLED capacitive touchscreen  16M colors,5.5 inches (~70.3% screen-to-body ratio),1440 x 2560 pixels (~535 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot),32/64 GB,4 GB RAM,21 MP| f/1.8| laser & phase detection autofocus| OIS| dual-LED (dual tone) flash,5 MP| f/2.2| 1.4 µm pixel size| LED flash| 1080p,Yes,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.1| A2DP| EDR| LE,Yes with A-GPS GLONASS,Yes,No,Type-C 1.0 reversible connector| USB On-The-Go; magnetic connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3500 mAh battery,Black/Gray| Black/Rose Gold| Black/Gold| White,720,http://cdn2.gsmarena.com/vv/bigpic/motorola-moto-z-force.jpg
LeEco,Le Max,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 38(2600)| 40(2300),HSPA  LTE,Yes,Yes,2016  January,Available. Released 2016  January,167.1 x 83.5 x 9 mm (6.58 x 3.29 x 0.35 in),204,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.33 inches (~79.2% screen-to-body ratio),1440 x 2560 pixels (~464 ppi pixel density),Android 5.1 (Lollipop),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Qualcomm MSM8994 Snapdragon 810,Adreno 430,No,64/128 GB,4 GB RAM,21 MP| f/2.0| autofocus| OIS| dual-LED (dual tone) flash,"4 MP| f/2.0| 1/3"" sensor size| 2µm pixel size| 1080p@30fps",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,No,Type-C 1.0 reversible connector (MHL2 TV-out),Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3400 mAh battery,Gold| Silver,350,http://cdn2.gsmarena.com/vv/bigpic/letv-le-max.jpg
LeEco,Le Max 2,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 - X821,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 25(1900)| 26(850)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - X821,HSPA  LTE,Yes,Yes,2016  April,Available. Released 2016  May,156.8 x 77.6 x 8 mm (6.17 x 3.06 x 0.31 in),185,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.7 inches (~73.6% screen-to-body ratio),1440 x 2560 pixels (~515 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,32/64 GB,4 GB RAM or 64/128 GB| 6 GB RAM,21 MP| f/2.0| OIS| phase detection autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.2| 1080p,Yes,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE| aptX,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3100 mAh battery,Rose gold| gold| silver| gray,350,http://cdn2.gsmarena.com/vv/bigpic/le-max2.jpg
BlackBerry,DTEK60,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA| EMEA,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 12(700)| 17(700)| 20(800)| 29(700) - USA,HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  October,Available. Released 2016  October,153.9 x 75.4 x 7 mm (6.06 x 2.97 x 0.28 in),165,Nano-SIM,AMOLED capacitive touchscreen  16M colors,5.5 inches (~71.9% screen-to-body ratio),1440 x 2560 pixels (~534 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot),32 GB,4 GB RAM,21 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.2| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE| EDR,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Black,530,http://cdn2.gsmarena.com/vv/bigpic/bb-dtek-60r.jpg
Meizu,Pro 6,GSM / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE Cat6 300/50 Mbps,Yes,Yes,2016  April,Available. Released 2016  May,147.7 x 70.8 x 7.3 mm (5.81 x 2.79 x 0.29 in),160,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.2 inches (~71.6% screen-to-body ratio),1080 x 1920 pixels (~423 ppi pixel density),Android 6.0 (Marshmallow),Deca-core (2x2.5 GHz Cortex-A72| 4x2 GHz Cortex-A53| 4x1.4 GHz Cortex-A53),Mediatek MT6797T Helio X25,Mali-T880 MP4,No,32/64 GB,4 GB RAM,21 MP| f/2.2| 31mm| phase detection & laser autofocus| ten-LED (dual tone) flash| ,5 MP| f/2.0| 1.4 µm pixel size| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,3.1| Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 2560 mAh battery,Gray| Gold| Silver| Flames Red| Rose Gold,410,http://cdn2.gsmarena.com/vv/bigpic/meizu-pro-6.jpg
Sony,Xperia XA Ultra,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 - F3211| F3215| F3212| F3216,LTE band 1(2100)| 2(1900)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800) - F3211| F3212,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Up to 85.6 kbps,Up to 236.8 kbps,2016  May,Available. Released 2016  July,164 x 79 x 8.4 mm (6.46 x 3.11 x 0.33 in),202,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.0 inches (~76.6% screen-to-body ratio),1080 x 1920 pixels (~367 ppi pixel density),Android 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (dedicated slot),16 GB,3 GB RAM,21.5 MP| f/2.2| phase detection autofocus| LED flash| ,"16 MP| f/2.0| 1/2.6"" sensor size| autofocus| OIS| LED flash| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE| aptX,Yes with A-GPS GLONASS,Yes,FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| proximity| compass,Non-removable Li-Ion 2700 mAh battery,White| Graphite Black| Lime Gold,380,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xa-ultra.jpg
Xiaomi,Mi Note 2,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 18(800)| 19(800)| 20(800)| 25(1900)| 26(850)| 28(700)| 29(700)| 30(2300)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  October,Available. Released 2016  November,156.2 x 77.3 x 7.6 mm (6.15 x 3.04 x 0.30 in),166,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.7 inches (~74.2% screen-to-body ratio),1080 x 1920 pixels (~386 ppi pixel density),Android 6.0 (Marshmallow),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64 GB,4 GB RAM or 128 GB| 6 GB RAM,22.5 MP| f/2.0| EIS (gyro)| phase detection autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.0| autofocus,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 4070 mAh battery,Black| Gold| Silver,610,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-note2-.jpg
Sony,Xperia XZ,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F8331| F8332,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 32(1500)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - F8331| F8332,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps,Yes,Yes,2016  September,Available. Released 2016  October,146 x 72 x 8.1 mm (5.75 x 2.83 x 0.32 in),161,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.2 inches (~70.9% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,3 GB RAM - F8331,23 MP| f/2.0| 24mm| EIS (gyro)| phase detection and laser autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p| HDR",Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,No,2.0| Type-C 1.0 reversible connector; USB Host,Fingerprint (side-mounted)| accelerometer| gyro| proximity| barometer| compass| color spectrum,Non-removable Li-Ion 2900 mAh battery,Mineral black| Platinum| Forest blue| Deep pink,610,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xz.jpg
Sony,Xperia XA1 Ultra,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 - G3221| G3212,LTE band 1(2100)| 2(1900)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800) - G3221| G3212,HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2017  February,Available. Released 2017  May,165 x 79 x 8.1 mm (6.50 x 3.11 x 0.32 in),188,Single SIM (Nano-SIM) - G3221| G3223,IPS LCD capacitive touchscreen  16M colors,6.0 inches (~76.1% screen-to-body ratio),1080 x 1920 pixels (~367 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mediatek MT6757 Helio P20,Mali-T880MP2,microSD  up to 256 GB,32 GB,4 GB RAM - G3221| G3223,23 MP| f/2.0| 24mm| phase detection and laser autofocus| LED flash| ,"16 MP| f/2.0| 23mm| 1/2.6"" sensor size| OIS| autofocus| LED flash| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS,Yes,FM radio,2.0| Type-C 1.0 reversible connector; USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2700 mAh battery,White| Black| Gold| Pink,380,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xa1-ultra-2017.jpg
Sony,Xperia X,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F5121| F5122,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - F5121| F5122,HSPA 42.2/5.76 Mbps  LTE-A Cat6 300/50 Mbps,Up to 107 kbps,Up to 296 kbps,2016  February,Available. Released 2016  May,143 x 69 x 7.7 mm (5.63 x 2.72 x 0.30 in),153,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~69.8% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (dedicated slot) - F5121,32 GB,3 GB RAM - F5121,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p",Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS,Yes,FM radio| RDS,microUSB 2.0| USB Host,Fingerprint (side-mounted)| accelerometer| gyro| proximity| barometer| compass,Non-removable Li-Ion 2620 mAh battery,White| Graphite Black| Lime Gold| Rose Gold,350,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xa.jpg
Sony,Xperia X Performance,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F8131| F8132,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - F8131| F8132,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps,Up to 107 kbps,Up to 296 kbps,2016  February,Available. Released 2016  June,143.7 x 70.4 x 8.7 mm (5.66 x 2.77 x 0.34 in),164.4,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~68.1% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,3 GB RAM - single SIM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"13 MP| f/2.0| 22mm| 1/3"" sensor size| 1080p| HDR",Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,No,microUSB 2.0| USB Host,Fingerprint (side-mounted)| accelerometer| gyro| proximity| barometer| compass,Non-removable Li-Ion 2700 mAh battery,White| Graphite Black| Lime Gold| Rose Gold,420,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-x-performance.jpg
Sony,Xperia X Compact,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F5321,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 19(800)| 20(800)| 26(850)| 28(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - F5321,HSPA 42.2/5.76 Mbps  LTE-A Cat6 300/50 Mbps,Yes,Yes,2016  September,Available. Released 2016  September,129 x 65 x 9.5 mm (5.08 x 2.56 x 0.37 in),135,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,4.6 inches (~69.6% screen-to-body ratio),720 x 1280 pixels (~319 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.1.1 (Nougat),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,5 MP| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS/ BDS (region dependent),Yes,FM radio| RDS,2.0| Type-C 1.0 reversible connector; USB Host,Fingerprint (side-mounted)| accelerometer| gyro| proximity| barometer| compass| color spectrum,Non-removable Li-Ion 2700 mAh battery,White| Universe black| Mist blue,370,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-x-compact.jpg
Sony,Xperia XA1,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps or LTE Cat4 150/50 Mbps,Yes,Yes,2017  February,Available. Released 2017  April,145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in),143,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~70.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mediatek MT6757 Helio P20,Mali-T880MP2,microSD  up to 256 GB,32 GB,3 GB RAM,23 MP| f/2.0| 24mm| phase detection autofocus| LED flash| ,"8 MP| f/2.0| 23mm| autofocus| 1/4"" sensor size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,4.2| A2DP| aptX| LE,Yes with A-GPS GLONASS,Yes,FM radio,2.0| Type-C 1.0 reversible connector; USB Host,Accelerometer| proximity| compass,Non-removable Li-Ion 2300 mAh battery,White| Black| Gold| Pink,280,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-xa1-2017.jpg
Asus,Zenfone 3 Deluxe ZS570KL,GSM / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 29(700)| 30(2300)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2016  May,Available. Released 2016  August,156.4 x 77.4 x 7.5 mm (6.16 x 3.05 x 0.30 in),170,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by| dual active),Super AMOLED capacitive touchscreen  16M colors,5.7 inches (~74.0% screen-to-body ratio),1080 x 1920 pixels (~386 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (uses SIM 2 slot),64/128/256 GB,4/6 GB RAM,23 MP| f/2.0| laser/phase detection autofocus| OIS (4-axis)| dual-LED (dual tone) flash,8 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| Wi-Fi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS,Yes,No,3.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Glacier Silver| Titanium Gray| Shimmer Gold,690,http://cdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-deluxe-zs570kl.jpg
ZTE,nubia Z11 mini S,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2016  October,Available. Released 2016  October,146.1 x 72.1 x 7.6 mm (5.75 x 2.84 x 0.30 in),158,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.2 inches (~70.8% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 6.0 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),64/128 GB,4 GB RAM,23 MP| f/2.0| phase detection autofocus| LED flash,"13 MP| f/2.2| phase detection autofocus| 1/3"" sensor size| 1.22 µm pixel size",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Black| White| Gold,270,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z11-mini-r1.jpg
